CompanyID,CompanyName,Sector,Location,Year,CO2,CH4,N2O,Electricity,FossilFuels,Renewables,Year,RecycledWaste,LandfillWaste,CompostedWaste
32,"Brooks, Miller and Larson",IT,Ashleyborough,2019,61.79,38.46,13.5,9614.75,943.96,1368.41,2018,408.43,339.8,170.13
32,"Brooks, Miller and Larson",IT,Ashleyborough,2019,61.79,38.46,13.5,9614.75,943.96,1368.41,2019,247.46,457.94,223.31
32,"Brooks, Miller and Larson",IT,Ashleyborough,2019,61.79,38.46,13.5,9614.75,943.96,1368.41,2020,404.27,727.38,244.6
32,"Brooks, Miller and Larson",IT,Ashleyborough,2019,61.79,38.46,13.5,9529.07,2422.63,2862.66,2015,112.36,872.34,135.97
32,"Brooks, Miller and Larson",IT,Ashleyborough,2019,61.79,38.46,13.5,9529.07,2422.63,2862.66,2016,295.84,730.57,108.91
32,"Brooks, Miller and Larson",IT,Ashleyborough,2019,61.79,38.46,13.5,9529.07,2422.63,2862.66,2017,659.73,432.75,158.11
32,"Brooks, Miller and Larson",IT,Ashleyborough,2019,61.79,38.46,13.5,9529.07,2422.63,2862.66,2018,408.43,339.8,170.13
32,"Brooks, Miller and Larson",IT,Ashleyborough,2019,61.79,38.46,13.5,9529.07,2422.63,2862.66,2019,247.46,457.94,223.31
32,"Brooks, Miller and Larson",IT,Ashleyborough,2019,61.79,38.46,13.5,9529.07,2422.63,2862.66,2020,404.27,727.38,244.6
32,"Brooks, Miller and Larson",IT,Ashleyborough,2019,61.79,38.46,13.5,5784.91,1315.82,2180.5,2015,112.36,872.34,135.97
32,"Brooks, Miller and Larson",IT,Ashleyborough,2019,61.79,38.46,13.5,5784.91,1315.82,2180.5,2016,295.84,730.57,108.91
32,"Brooks, Miller and Larson",IT,Ashleyborough,2019,61.79,38.46,13.5,5784.91,1315.82,2180.5,2017,659.73,432.75,158.11
32,"Brooks, Miller and Larson",IT,Ashleyborough,2019,61.79,38.46,13.5,5784.91,1315.82,2180.5,2018,408.43,339.8,170.13
32,"Brooks, Miller and Larson",IT,Ashleyborough,2019,61.79,38.46,13.5,5784.91,1315.82,2180.5,2019,247.46,457.94,223.31
32,"Brooks, Miller and Larson",IT,Ashleyborough,2019,61.79,38.46,13.5,5784.91,1315.82,2180.5,2020,404.27,727.38,244.6
32,"Brooks, Miller and Larson",IT,Ashleyborough,2020,142.93,15.52,20.18,7109.75,517.74,2072.36,2015,112.36,872.34,135.97
32,"Brooks, Miller and Larson",IT,Ashleyborough,2020,142.93,15.52,20.18,7109.75,517.74,2072.36,2016,295.84,730.57,108.91
32,"Brooks, Miller and Larson",IT,Ashleyborough,2020,142.93,15.52,20.18,7109.75,517.74,2072.36,2017,659.73,432.75,158.11
32,"Brooks, Miller and Larson",IT,Ashleyborough,2020,142.93,15.52,20.18,7109.75,517.74,2072.36,2018,408.43,339.8,170.13
32,"Brooks, Miller and Larson",IT,Ashleyborough,2020,142.93,15.52,20.18,7109.75,517.74,2072.36,2019,247.46,457.94,223.31
32,"Brooks, Miller and Larson",IT,Ashleyborough,2020,142.93,15.52,20.18,7109.75,517.74,2072.36,2020,404.27,727.38,244.6
32,"Brooks, Miller and Larson",IT,Ashleyborough,2020,142.93,15.52,20.18,9272.23,4146.37,1758.02,2015,112.36,872.34,135.97
32,"Brooks, Miller and Larson",IT,Ashleyborough,2020,142.93,15.52,20.18,9272.23,4146.37,1758.02,2016,295.84,730.57,108.91
32,"Brooks, Miller and Larson",IT,Ashleyborough,2020,142.93,15.52,20.18,9272.23,4146.37,1758.02,2017,659.73,432.75,158.11
32,"Brooks, Miller and Larson",IT,Ashleyborough,2020,142.93,15.52,20.18,9272.23,4146.37,1758.02,2018,408.43,339.8,170.13
32,"Brooks, Miller and Larson",IT,Ashleyborough,2020,142.93,15.52,20.18,9272.23,4146.37,1758.02,2019,247.46,457.94,223.31
32,"Brooks, Miller and Larson",IT,Ashleyborough,2020,142.93,15.52,20.18,9272.23,4146.37,1758.02,2020,404.27,727.38,244.6
32,"Brooks, Miller and Larson",IT,Ashleyborough,2020,142.93,15.52,20.18,1485.03,3546.5,648.08,2015,112.36,872.34,135.97
32,"Brooks, Miller and Larson",IT,Ashleyborough,2020,142.93,15.52,20.18,1485.03,3546.5,648.08,2016,295.84,730.57,108.91
32,"Brooks, Miller and Larson",IT,Ashleyborough,2020,142.93,15.52,20.18,1485.03,3546.5,648.08,2017,659.73,432.75,158.11
32,"Brooks, Miller and Larson",IT,Ashleyborough,2020,142.93,15.52,20.18,1485.03,3546.5,648.08,2018,408.43,339.8,170.13
32,"Brooks, Miller and Larson",IT,Ashleyborough,2020,142.93,15.52,20.18,1485.03,3546.5,648.08,2019,247.46,457.94,223.31
32,"Brooks, Miller and Larson",IT,Ashleyborough,2020,142.93,15.52,20.18,1485.03,3546.5,648.08,2020,404.27,727.38,244.6
32,"Brooks, Miller and Larson",IT,Ashleyborough,2020,142.93,15.52,20.18,9614.75,943.96,1368.41,2015,112.36,872.34,135.97
32,"Brooks, Miller and Larson",IT,Ashleyborough,2020,142.93,15.52,20.18,9614.75,943.96,1368.41,2016,295.84,730.57,108.91
32,"Brooks, Miller and Larson",IT,Ashleyborough,2020,142.93,15.52,20.18,9614.75,943.96,1368.41,2017,659.73,432.75,158.11
32,"Brooks, Miller and Larson",IT,Ashleyborough,2020,142.93,15.52,20.18,9614.75,943.96,1368.41,2018,408.43,339.8,170.13
32,"Brooks, Miller and Larson",IT,Ashleyborough,2020,142.93,15.52,20.18,9614.75,943.96,1368.41,2019,247.46,457.94,223.31
32,"Brooks, Miller and Larson",IT,Ashleyborough,2020,142.93,15.52,20.18,9614.75,943.96,1368.41,2020,404.27,727.38,244.6
32,"Brooks, Miller and Larson",IT,Ashleyborough,2020,142.93,15.52,20.18,9529.07,2422.63,2862.66,2015,112.36,872.34,135.97
32,"Brooks, Miller and Larson",IT,Ashleyborough,2020,142.93,15.52,20.18,9529.07,2422.63,2862.66,2016,295.84,730.57,108.91
32,"Brooks, Miller and Larson",IT,Ashleyborough,2020,142.93,15.52,20.18,9529.07,2422.63,2862.66,2017,659.73,432.75,158.11
32,"Brooks, Miller and Larson",IT,Ashleyborough,2020,142.93,15.52,20.18,9529.07,2422.63,2862.66,2018,408.43,339.8,170.13
32,"Brooks, Miller and Larson",IT,Ashleyborough,2020,142.93,15.52,20.18,9529.07,2422.63,2862.66,2019,247.46,457.94,223.31
32,"Brooks, Miller and Larson",IT,Ashleyborough,2020,142.93,15.52,20.18,9529.07,2422.63,2862.66,2020,404.27,727.38,244.6
32,"Brooks, Miller and Larson",IT,Ashleyborough,2020,142.93,15.52,20.18,5784.91,1315.82,2180.5,2015,112.36,872.34,135.97
32,"Brooks, Miller and Larson",IT,Ashleyborough,2020,142.93,15.52,20.18,5784.91,1315.82,2180.5,2016,295.84,730.57,108.91
32,"Brooks, Miller and Larson",IT,Ashleyborough,2020,142.93,15.52,20.18,5784.91,1315.82,2180.5,2017,659.73,432.75,158.11
32,"Brooks, Miller and Larson",IT,Ashleyborough,2020,142.93,15.52,20.18,5784.91,1315.82,2180.5,2018,408.43,339.8,170.13
32,"Brooks, Miller and Larson",IT,Ashleyborough,2020,142.93,15.52,20.18,5784.91,1315.82,2180.5,2019,247.46,457.94,223.31
32,"Brooks, Miller and Larson",IT,Ashleyborough,2020,142.93,15.52,20.18,5784.91,1315.82,2180.5,2020,404.27,727.38,244.6
33,Ferguson and Sons,Energy,Kylestad,2015,454.86,43.77,12.77,3410.13,691.5,314.54,2015,732.81,756.24,215.1
33,Ferguson and Sons,Energy,Kylestad,2015,454.86,43.77,12.77,3410.13,691.5,314.54,2016,344.28,485.2,171.52
33,Ferguson and Sons,Energy,Kylestad,2015,454.86,43.77,12.77,3410.13,691.5,314.54,2017,631.71,650.11,150.06
33,Ferguson and Sons,Energy,Kylestad,2015,454.86,43.77,12.77,3410.13,691.5,314.54,2018,797.68,200.42,132.7
33,Ferguson and Sons,Energy,Kylestad,2015,454.86,43.77,12.77,3410.13,691.5,314.54,2019,641.53,396.45,197.33
33,Ferguson and Sons,Energy,Kylestad,2015,454.86,43.77,12.77,3410.13,691.5,314.54,2020,687.39,811.17,99.83
33,Ferguson and Sons,Energy,Kylestad,2015,454.86,43.77,12.77,4671.68,3425.54,2282.99,2015,732.81,756.24,215.1
33,Ferguson and Sons,Energy,Kylestad,2015,454.86,43.77,12.77,4671.68,3425.54,2282.99,2016,344.28,485.2,171.52
33,Ferguson and Sons,Energy,Kylestad,2015,454.86,43.77,12.77,4671.68,3425.54,2282.99,2017,631.71,650.11,150.06
33,Ferguson and Sons,Energy,Kylestad,2015,454.86,43.77,12.77,4671.68,3425.54,2282.99,2018,797.68,200.42,132.7
33,Ferguson and Sons,Energy,Kylestad,2015,454.86,43.77,12.77,4671.68,3425.54,2282.99,2019,641.53,396.45,197.33
33,Ferguson and Sons,Energy,Kylestad,2015,454.86,43.77,12.77,4671.68,3425.54,2282.99,2020,687.39,811.17,99.83
33,Ferguson and Sons,Energy,Kylestad,2015,454.86,43.77,12.77,3930.58,4080.18,2350.24,2015,732.81,756.24,215.1
33,Ferguson and Sons,Energy,Kylestad,2015,454.86,43.77,12.77,3930.58,4080.18,2350.24,2016,344.28,485.2,171.52
33,Ferguson and Sons,Energy,Kylestad,2015,454.86,43.77,12.77,3930.58,4080.18,2350.24,2017,631.71,650.11,150.06
33,Ferguson and Sons,Energy,Kylestad,2015,454.86,43.77,12.77,3930.58,4080.18,2350.24,2018,797.68,200.42,132.7
33,Ferguson and Sons,Energy,Kylestad,2015,454.86,43.77,12.77,3930.58,4080.18,2350.24,2019,641.53,396.45,197.33
33,Ferguson and Sons,Energy,Kylestad,2015,454.86,43.77,12.77,3930.58,4080.18,2350.24,2020,687.39,811.17,99.83
33,Ferguson and Sons,Energy,Kylestad,2015,454.86,43.77,12.77,5858.85,897.91,2939.47,2015,732.81,756.24,215.1
33,Ferguson and Sons,Energy,Kylestad,2015,454.86,43.77,12.77,5858.85,897.91,2939.47,2016,344.28,485.2,171.52
33,Ferguson and Sons,Energy,Kylestad,2015,454.86,43.77,12.77,5858.85,897.91,2939.47,2017,631.71,650.11,150.06
33,Ferguson and Sons,Energy,Kylestad,2015,454.86,43.77,12.77,5858.85,897.91,2939.47,2018,797.68,200.42,132.7
33,Ferguson and Sons,Energy,Kylestad,2015,454.86,43.77,12.77,5858.85,897.91,2939.47,2019,641.53,396.45,197.33
33,Ferguson and Sons,Energy,Kylestad,2015,454.86,43.77,12.77,5858.85,897.91,2939.47,2020,687.39,811.17,99.83
33,Ferguson and Sons,Energy,Kylestad,2015,454.86,43.77,12.77,3616.04,2141.43,1174.98,2015,732.81,756.24,215.1
33,Ferguson and Sons,Energy,Kylestad,2015,454.86,43.77,12.77,3616.04,2141.43,1174.98,2016,344.28,485.2,171.52
33,Ferguson and Sons,Energy,Kylestad,2015,454.86,43.77,12.77,3616.04,2141.43,1174.98,2017,631.71,650.11,150.06
33,Ferguson and Sons,Energy,Kylestad,2015,454.86,43.77,12.77,3616.04,2141.43,1174.98,2018,797.68,200.42,132.7
33,Ferguson and Sons,Energy,Kylestad,2015,454.86,43.77,12.77,3616.04,2141.43,1174.98,2019,641.53,396.45,197.33
33,Ferguson and Sons,Energy,Kylestad,2015,454.86,43.77,12.77,3616.04,2141.43,1174.98,2020,687.39,811.17,99.83
33,Ferguson and Sons,Energy,Kylestad,2015,454.86,43.77,12.77,5224.79,2495.93,2682.46,2015,732.81,756.24,215.1
33,Ferguson and Sons,Energy,Kylestad,2015,454.86,43.77,12.77,5224.79,2495.93,2682.46,2016,344.28,485.2,171.52
33,Ferguson and Sons,Energy,Kylestad,2015,454.86,43.77,12.77,5224.79,2495.93,2682.46,2017,631.71,650.11,150.06
33,Ferguson and Sons,Energy,Kylestad,2015,454.86,43.77,12.77,5224.79,2495.93,2682.46,2018,797.68,200.42,132.7
33,Ferguson and Sons,Energy,Kylestad,2015,454.86,43.77,12.77,5224.79,2495.93,2682.46,2019,641.53,396.45,197.33
33,Ferguson and Sons,Energy,Kylestad,2015,454.86,43.77,12.77,5224.79,2495.93,2682.46,2020,687.39,811.17,99.83
33,Ferguson and Sons,Energy,Kylestad,2016,150.11,20.78,8.74,3410.13,691.5,314.54,2015,732.81,756.24,215.1
33,Ferguson and Sons,Energy,Kylestad,2016,150.11,20.78,8.74,3410.13,691.5,314.54,2016,344.28,485.2,171.52
33,Ferguson and Sons,Energy,Kylestad,2016,150.11,20.78,8.74,3410.13,691.5,314.54,2017,631.71,650.11,150.06
33,Ferguson and Sons,Energy,Kylestad,2016,150.11,20.78,8.74,3410.13,691.5,314.54,2018,797.68,200.42,132.7
33,Ferguson and Sons,Energy,Kylestad,2016,150.11,20.78,8.74,3410.13,691.5,314.54,2019,641.53,396.45,197.33
33,Ferguson and Sons,Energy,Kylestad,2016,150.11,20.78,8.74,3410.13,691.5,314.54,2020,687.39,811.17,99.83
33,Ferguson and Sons,Energy,Kylestad,2016,150.11,20.78,8.74,4671.68,3425.54,2282.99,2015,732.81,756.24,215.1
33,Ferguson and Sons,Energy,Kylestad,2016,150.11,20.78,8.74,4671.68,3425.54,2282.99,2016,344.28,485.2,171.52
33,Ferguson and Sons,Energy,Kylestad,2016,150.11,20.78,8.74,4671.68,3425.54,2282.99,2017,631.71,650.11,150.06
33,Ferguson and Sons,Energy,Kylestad,2016,150.11,20.78,8.74,4671.68,3425.54,2282.99,2018,797.68,200.42,132.7
33,Ferguson and Sons,Energy,Kylestad,2016,150.11,20.78,8.74,4671.68,3425.54,2282.99,2019,641.53,396.45,197.33
33,Ferguson and Sons,Energy,Kylestad,2016,150.11,20.78,8.74,4671.68,3425.54,2282.99,2020,687.39,811.17,99.83
33,Ferguson and Sons,Energy,Kylestad,2016,150.11,20.78,8.74,3930.58,4080.18,2350.24,2015,732.81,756.24,215.1
33,Ferguson and Sons,Energy,Kylestad,2016,150.11,20.78,8.74,3930.58,4080.18,2350.24,2016,344.28,485.2,171.52
33,Ferguson and Sons,Energy,Kylestad,2016,150.11,20.78,8.74,3930.58,4080.18,2350.24,2017,631.71,650.11,150.06
33,Ferguson and Sons,Energy,Kylestad,2016,150.11,20.78,8.74,3930.58,4080.18,2350.24,2018,797.68,200.42,132.7
33,Ferguson and Sons,Energy,Kylestad,2016,150.11,20.78,8.74,3930.58,4080.18,2350.24,2019,641.53,396.45,197.33
33,Ferguson and Sons,Energy,Kylestad,2016,150.11,20.78,8.74,3930.58,4080.18,2350.24,2020,687.39,811.17,99.83
33,Ferguson and Sons,Energy,Kylestad,2016,150.11,20.78,8.74,5858.85,897.91,2939.47,2015,732.81,756.24,215.1
33,Ferguson and Sons,Energy,Kylestad,2016,150.11,20.78,8.74,5858.85,897.91,2939.47,2016,344.28,485.2,171.52
33,Ferguson and Sons,Energy,Kylestad,2016,150.11,20.78,8.74,5858.85,897.91,2939.47,2017,631.71,650.11,150.06
33,Ferguson and Sons,Energy,Kylestad,2016,150.11,20.78,8.74,5858.85,897.91,2939.47,2018,797.68,200.42,132.7
33,Ferguson and Sons,Energy,Kylestad,2016,150.11,20.78,8.74,5858.85,897.91,2939.47,2019,641.53,396.45,197.33
33,Ferguson and Sons,Energy,Kylestad,2016,150.11,20.78,8.74,5858.85,897.91,2939.47,2020,687.39,811.17,99.83
33,Ferguson and Sons,Energy,Kylestad,2016,150.11,20.78,8.74,3616.04,2141.43,1174.98,2015,732.81,756.24,215.1
33,Ferguson and Sons,Energy,Kylestad,2016,150.11,20.78,8.74,3616.04,2141.43,1174.98,2016,344.28,485.2,171.52
33,Ferguson and Sons,Energy,Kylestad,2016,150.11,20.78,8.74,3616.04,2141.43,1174.98,2017,631.71,650.11,150.06
33,Ferguson and Sons,Energy,Kylestad,2016,150.11,20.78,8.74,3616.04,2141.43,1174.98,2018,797.68,200.42,132.7
33,Ferguson and Sons,Energy,Kylestad,2016,150.11,20.78,8.74,3616.04,2141.43,1174.98,2019,641.53,396.45,197.33
33,Ferguson and Sons,Energy,Kylestad,2016,150.11,20.78,8.74,3616.04,2141.43,1174.98,2020,687.39,811.17,99.83
33,Ferguson and Sons,Energy,Kylestad,2016,150.11,20.78,8.74,5224.79,2495.93,2682.46,2015,732.81,756.24,215.1
33,Ferguson and Sons,Energy,Kylestad,2016,150.11,20.78,8.74,5224.79,2495.93,2682.46,2016,344.28,485.2,171.52
33,Ferguson and Sons,Energy,Kylestad,2016,150.11,20.78,8.74,5224.79,2495.93,2682.46,2017,631.71,650.11,150.06
33,Ferguson and Sons,Energy,Kylestad,2016,150.11,20.78,8.74,5224.79,2495.93,2682.46,2018,797.68,200.42,132.7
33,Ferguson and Sons,Energy,Kylestad,2016,150.11,20.78,8.74,5224.79,2495.93,2682.46,2019,641.53,396.45,197.33
33,Ferguson and Sons,Energy,Kylestad,2016,150.11,20.78,8.74,5224.79,2495.93,2682.46,2020,687.39,811.17,99.83
33,Ferguson and Sons,Energy,Kylestad,2017,278.89,48.95,14.11,3410.13,691.5,314.54,2015,732.81,756.24,215.1
33,Ferguson and Sons,Energy,Kylestad,2017,278.89,48.95,14.11,3410.13,691.5,314.54,2016,344.28,485.2,171.52
33,Ferguson and Sons,Energy,Kylestad,2017,278.89,48.95,14.11,3410.13,691.5,314.54,2017,631.71,650.11,150.06
33,Ferguson and Sons,Energy,Kylestad,2017,278.89,48.95,14.11,3410.13,691.5,314.54,2018,797.68,200.42,132.7
33,Ferguson and Sons,Energy,Kylestad,2017,278.89,48.95,14.11,3410.13,691.5,314.54,2019,641.53,396.45,197.33
33,Ferguson and Sons,Energy,Kylestad,2017,278.89,48.95,14.11,3410.13,691.5,314.54,2020,687.39,811.17,99.83
33,Ferguson and Sons,Energy,Kylestad,2017,278.89,48.95,14.11,4671.68,3425.54,2282.99,2015,732.81,756.24,215.1
33,Ferguson and Sons,Energy,Kylestad,2017,278.89,48.95,14.11,4671.68,3425.54,2282.99,2016,344.28,485.2,171.52
33,Ferguson and Sons,Energy,Kylestad,2017,278.89,48.95,14.11,4671.68,3425.54,2282.99,2017,631.71,650.11,150.06
33,Ferguson and Sons,Energy,Kylestad,2017,278.89,48.95,14.11,4671.68,3425.54,2282.99,2018,797.68,200.42,132.7
33,Ferguson and Sons,Energy,Kylestad,2017,278.89,48.95,14.11,4671.68,3425.54,2282.99,2019,641.53,396.45,197.33
33,Ferguson and Sons,Energy,Kylestad,2017,278.89,48.95,14.11,4671.68,3425.54,2282.99,2020,687.39,811.17,99.83
33,Ferguson and Sons,Energy,Kylestad,2017,278.89,48.95,14.11,3930.58,4080.18,2350.24,2015,732.81,756.24,215.1
33,Ferguson and Sons,Energy,Kylestad,2017,278.89,48.95,14.11,3930.58,4080.18,2350.24,2016,344.28,485.2,171.52
33,Ferguson and Sons,Energy,Kylestad,2017,278.89,48.95,14.11,3930.58,4080.18,2350.24,2017,631.71,650.11,150.06
33,Ferguson and Sons,Energy,Kylestad,2017,278.89,48.95,14.11,3930.58,4080.18,2350.24,2018,797.68,200.42,132.7
33,Ferguson and Sons,Energy,Kylestad,2017,278.89,48.95,14.11,3930.58,4080.18,2350.24,2019,641.53,396.45,197.33
33,Ferguson and Sons,Energy,Kylestad,2017,278.89,48.95,14.11,3930.58,4080.18,2350.24,2020,687.39,811.17,99.83
33,Ferguson and Sons,Energy,Kylestad,2017,278.89,48.95,14.11,5858.85,897.91,2939.47,2015,732.81,756.24,215.1
33,Ferguson and Sons,Energy,Kylestad,2017,278.89,48.95,14.11,5858.85,897.91,2939.47,2016,344.28,485.2,171.52
33,Ferguson and Sons,Energy,Kylestad,2017,278.89,48.95,14.11,5858.85,897.91,2939.47,2017,631.71,650.11,150.06
33,Ferguson and Sons,Energy,Kylestad,2017,278.89,48.95,14.11,5858.85,897.91,2939.47,2018,797.68,200.42,132.7
33,Ferguson and Sons,Energy,Kylestad,2017,278.89,48.95,14.11,5858.85,897.91,2939.47,2019,641.53,396.45,197.33
33,Ferguson and Sons,Energy,Kylestad,2017,278.89,48.95,14.11,5858.85,897.91,2939.47,2020,687.39,811.17,99.83
33,Ferguson and Sons,Energy,Kylestad,2017,278.89,48.95,14.11,3616.04,2141.43,1174.98,2015,732.81,756.24,215.1
33,Ferguson and Sons,Energy,Kylestad,2017,278.89,48.95,14.11,3616.04,2141.43,1174.98,2016,344.28,485.2,171.52
33,Ferguson and Sons,Energy,Kylestad,2017,278.89,48.95,14.11,3616.04,2141.43,1174.98,2017,631.71,650.11,150.06
33,Ferguson and Sons,Energy,Kylestad,2017,278.89,48.95,14.11,3616.04,2141.43,1174.98,2018,797.68,200.42,132.7
33,Ferguson and Sons,Energy,Kylestad,2017,278.89,48.95,14.11,3616.04,2141.43,1174.98,2019,641.53,396.45,197.33
33,Ferguson and Sons,Energy,Kylestad,2017,278.89,48.95,14.11,3616.04,2141.43,1174.98,2020,687.39,811.17,99.83
33,Ferguson and Sons,Energy,Kylestad,2017,278.89,48.95,14.11,5224.79,2495.93,2682.46,2015,732.81,756.24,215.1
33,Ferguson and Sons,Energy,Kylestad,2017,278.89,48.95,14.11,5224.79,2495.93,2682.46,2016,344.28,485.2,171.52
33,Ferguson and Sons,Energy,Kylestad,2017,278.89,48.95,14.11,5224.79,2495.93,2682.46,2017,631.71,650.11,150.06
33,Ferguson and Sons,Energy,Kylestad,2017,278.89,48.95,14.11,5224.79,2495.93,2682.46,2018,797.68,200.42,132.7
33,Ferguson and Sons,Energy,Kylestad,2017,278.89,48.95,14.11,5224.79,2495.93,2682.46,2019,641.53,396.45,197.33
33,Ferguson and Sons,Energy,Kylestad,2017,278.89,48.95,14.11,5224.79,2495.93,2682.46,2020,687.39,811.17,99.83
33,Ferguson and Sons,Energy,Kylestad,2018,137.9,10.57,7.0,3410.13,691.5,314.54,2015,732.81,756.24,215.1
33,Ferguson and Sons,Energy,Kylestad,2018,137.9,10.57,7.0,3410.13,691.5,314.54,2016,344.28,485.2,171.52
33,Ferguson and Sons,Energy,Kylestad,2018,137.9,10.57,7.0,3410.13,691.5,314.54,2017,631.71,650.11,150.06
33,Ferguson and Sons,Energy,Kylestad,2018,137.9,10.57,7.0,3410.13,691.5,314.54,2018,797.68,200.42,132.7
33,Ferguson and Sons,Energy,Kylestad,2018,137.9,10.57,7.0,3410.13,691.5,314.54,2019,641.53,396.45,197.33
33,Ferguson and Sons,Energy,Kylestad,2018,137.9,10.57,7.0,3410.13,691.5,314.54,2020,687.39,811.17,99.83
33,Ferguson and Sons,Energy,Kylestad,2018,137.9,10.57,7.0,4671.68,3425.54,2282.99,2015,732.81,756.24,215.1
33,Ferguson and Sons,Energy,Kylestad,2018,137.9,10.57,7.0,4671.68,3425.54,2282.99,2016,344.28,485.2,171.52
33,Ferguson and Sons,Energy,Kylestad,2018,137.9,10.57,7.0,4671.68,3425.54,2282.99,2017,631.71,650.11,150.06
33,Ferguson and Sons,Energy,Kylestad,2018,137.9,10.57,7.0,4671.68,3425.54,2282.99,2018,797.68,200.42,132.7
33,Ferguson and Sons,Energy,Kylestad,2018,137.9,10.57,7.0,4671.68,3425.54,2282.99,2019,641.53,396.45,197.33
33,Ferguson and Sons,Energy,Kylestad,2018,137.9,10.57,7.0,4671.68,3425.54,2282.99,2020,687.39,811.17,99.83
33,Ferguson and Sons,Energy,Kylestad,2018,137.9,10.57,7.0,3930.58,4080.18,2350.24,2015,732.81,756.24,215.1
33,Ferguson and Sons,Energy,Kylestad,2018,137.9,10.57,7.0,3930.58,4080.18,2350.24,2016,344.28,485.2,171.52
33,Ferguson and Sons,Energy,Kylestad,2018,137.9,10.57,7.0,3930.58,4080.18,2350.24,2017,631.71,650.11,150.06
33,Ferguson and Sons,Energy,Kylestad,2018,137.9,10.57,7.0,3930.58,4080.18,2350.24,2018,797.68,200.42,132.7
33,Ferguson and Sons,Energy,Kylestad,2018,137.9,10.57,7.0,3930.58,4080.18,2350.24,2019,641.53,396.45,197.33
33,Ferguson and Sons,Energy,Kylestad,2018,137.9,10.57,7.0,3930.58,4080.18,2350.24,2020,687.39,811.17,99.83
33,Ferguson and Sons,Energy,Kylestad,2018,137.9,10.57,7.0,5858.85,897.91,2939.47,2015,732.81,756.24,215.1
33,Ferguson and Sons,Energy,Kylestad,2018,137.9,10.57,7.0,5858.85,897.91,2939.47,2016,344.28,485.2,171.52
33,Ferguson and Sons,Energy,Kylestad,2018,137.9,10.57,7.0,5858.85,897.91,2939.47,2017,631.71,650.11,150.06
33,Ferguson and Sons,Energy,Kylestad,2018,137.9,10.57,7.0,5858.85,897.91,2939.47,2018,797.68,200.42,132.7
33,Ferguson and Sons,Energy,Kylestad,2018,137.9,10.57,7.0,5858.85,897.91,2939.47,2019,641.53,396.45,197.33
33,Ferguson and Sons,Energy,Kylestad,2018,137.9,10.57,7.0,5858.85,897.91,2939.47,2020,687.39,811.17,99.83
33,Ferguson and Sons,Energy,Kylestad,2018,137.9,10.57,7.0,3616.04,2141.43,1174.98,2015,732.81,756.24,215.1
33,Ferguson and Sons,Energy,Kylestad,2018,137.9,10.57,7.0,3616.04,2141.43,1174.98,2016,344.28,485.2,171.52
33,Ferguson and Sons,Energy,Kylestad,2018,137.9,10.57,7.0,3616.04,2141.43,1174.98,2017,631.71,650.11,150.06
33,Ferguson and Sons,Energy,Kylestad,2018,137.9,10.57,7.0,3616.04,2141.43,1174.98,2018,797.68,200.42,132.7
33,Ferguson and Sons,Energy,Kylestad,2018,137.9,10.57,7.0,3616.04,2141.43,1174.98,2019,641.53,396.45,197.33
33,Ferguson and Sons,Energy,Kylestad,2018,137.9,10.57,7.0,3616.04,2141.43,1174.98,2020,687.39,811.17,99.83
33,Ferguson and Sons,Energy,Kylestad,2018,137.9,10.57,7.0,5224.79,2495.93,2682.46,2015,732.81,756.24,215.1
33,Ferguson and Sons,Energy,Kylestad,2018,137.9,10.57,7.0,5224.79,2495.93,2682.46,2016,344.28,485.2,171.52
33,Ferguson and Sons,Energy,Kylestad,2018,137.9,10.57,7.0,5224.79,2495.93,2682.46,2017,631.71,650.11,150.06
33,Ferguson and Sons,Energy,Kylestad,2018,137.9,10.57,7.0,5224.79,2495.93,2682.46,2018,797.68,200.42,132.7
33,Ferguson and Sons,Energy,Kylestad,2018,137.9,10.57,7.0,5224.79,2495.93,2682.46,2019,641.53,396.45,197.33
33,Ferguson and Sons,Energy,Kylestad,2018,137.9,10.57,7.0,5224.79,2495.93,2682.46,2020,687.39,811.17,99.83
33,Ferguson and Sons,Energy,Kylestad,2019,376.52,19.86,18.59,3410.13,691.5,314.54,2015,732.81,756.24,215.1
33,Ferguson and Sons,Energy,Kylestad,2019,376.52,19.86,18.59,3410.13,691.5,314.54,2016,344.28,485.2,171.52
33,Ferguson and Sons,Energy,Kylestad,2019,376.52,19.86,18.59,3410.13,691.5,314.54,2017,631.71,650.11,150.06
33,Ferguson and Sons,Energy,Kylestad,2019,376.52,19.86,18.59,3410.13,691.5,314.54,2018,797.68,200.42,132.7
33,Ferguson and Sons,Energy,Kylestad,2019,376.52,19.86,18.59,3410.13,691.5,314.54,2019,641.53,396.45,197.33
33,Ferguson and Sons,Energy,Kylestad,2019,376.52,19.86,18.59,3410.13,691.5,314.54,2020,687.39,811.17,99.83
33,Ferguson and Sons,Energy,Kylestad,2019,376.52,19.86,18.59,4671.68,3425.54,2282.99,2015,732.81,756.24,215.1
33,Ferguson and Sons,Energy,Kylestad,2019,376.52,19.86,18.59,4671.68,3425.54,2282.99,2016,344.28,485.2,171.52
33,Ferguson and Sons,Energy,Kylestad,2019,376.52,19.86,18.59,4671.68,3425.54,2282.99,2017,631.71,650.11,150.06
33,Ferguson and Sons,Energy,Kylestad,2019,376.52,19.86,18.59,4671.68,3425.54,2282.99,2018,797.68,200.42,132.7
